date,username,to,replies,retweets,favorites,tweet,geo,mentions,hashtags,id,permalink
2020-04-17 17:00:09,taylorswift13,,11627,29587,203327,"I'm so sad I won't be able to see you guys in concert this year, but I know this is the right decision. Please, please stay healthy and safe. I’ll see you on stage as soon as I can but right now what’s important is committing to this quarantine, for the sake of all of us.pic.twitter.com/qeiMk2Tgon",,,,1251193743912456192,https://twitter.com/taylorswift13/status/1251193743912456192
2020-04-14 18:17:17,taylorswift13,RyanHurd,1412,1482,11762,Love this so much,,,,1250125991437107200,https://twitter.com/taylorswift13/status/1250125991437107200
2020-04-10 18:18:54,taylorswift13,,4734,14777,138891,"It’s National Siblings Day! My brother @austinswift7 is one of my best pals, and I’m really proud of him because he’s in a film that came out today called We Summon The Darkness (which he co-produced). Photo by Gigi. My facial expression by 3 glasses of wine. #nationalsiblingsdaypic.twitter.com/1SXUtIxaiP",,@austinswift7,#nationalsiblingsdaypic,1248676845958107139,https://twitter.com/taylorswift13/status/1248676845958107139
2020-03-27 13:15:38,taylorswift13,,3802,12100,76870,My Women’s History Month playlist is nostalgic comfort vibes by women I adore @Spotify https://taylorswift.lnk.to/SpotifyWHM pic.twitter.com/I5jQCZy8G1,,@Spotify,,1243527098154848258,https://twitter.com/taylorswift13/status/1243527098154848258
2020-03-20 18:01:43,taylorswift13,,3802,12948,104603,"While we’re looking for things to do at home, I thought it’d be fun to share behind the scenes of my dad’s acting debut. pic.twitter.com/1WIBE8jdfb",,,,1241062380332814336,https://twitter.com/taylorswift13/status/1241062380332814336
2020-03-16 21:50:13,taylorswift13,,4896,37038,218052,"For Meredith, self quarantining is a way of life. Be like Meredith. #QuarantineCatspic.twitter.com/yEHJ5c5oFi",,,#QuarantineCatspic,1239670332958674944,https://twitter.com/taylorswift13/status/1239670332958674944
2020-03-10 12:52:08,taylorswift13,,3195,18490,136480,No one: Absolutely no one: Me: here’s more footage of behind the scenes of me directing The Man video with a female voice and demeanor/ dude body and face! Just to make your day weirder! Https://taylor.lnk.to/directing pic.twitter.com/iCvBjThn0d,,,,1237360590110294016,https://twitter.com/taylorswift13/status/1237360590110294016
2020-03-07 17:15:15,taylorswift13,,2694,13385,92214,"In honor of International Women’s Day, I changed out my @AppleMusic playlist to songs I’m loving right now by female artists and bands. Let’s all celebrate together by honoring the women in our lives and the women out there pushing things forward https://apple.co/PlaylistByME",,@AppleMusic,,1236339640656973825,https://twitter.com/taylorswift13/status/1236339640656973825
2020-03-06 13:19:20,taylorswift13,,1846,11363,74098,The Man Behind The Scenes - Becoming The Man is out now! Only took 5 hours in the makeup chair + a little sprinkle of privilege dust https://Taylor.lnk.to/btm pic.twitter.com/ptVjh4xQCZ,,,,1235917883726852098,https://twitter.com/taylorswift13/status/1235917883726852098
2020-03-03 20:24:24,taylorswift13,,2354,14856,155469,My heart is with everyone in Tennessee who has been affected by the tornados. Sending you my love and prayers.,,,,1234937694121287684,https://twitter.com/taylorswift13/status/1234937694121287684
2020-02-28 02:12:27,taylorswift13,,481,3056,32661,Shout out to Rebecca Skinner for being the best executive producer a (wo)man could ask for. I can’t believe I get to work with these legends. Having a little moment over here,,,,1233213342002618368,https://twitter.com/taylorswift13/status/1233213342002618368
2020-02-28 02:12:26,taylorswift13,,1049,8171,67222,"More thank you’s... Chancler Haynes is an editing extraordinaire. Stephen Galloway and Spenser Theberge were my movement coaches and taught me how to smoke, slouch, walk and act like a toxic bro. David Lebensfeld and Grant Miller aced that VFX magic.pic.twitter.com/I8rf5D3xwE",,,,1233213339607719936,https://twitter.com/taylorswift13/status/1233213339607719936
2020-02-28 00:11:18,taylorswift13,,295,2896,31206,"Rodrigo Prieto, our DP/cinematographer, is absolutely brilliant and down to earth and hilarious. Ethan Tobman created all those sets. Like, that wasn’t a real yacht. That’s how good he is.",,,,1233182854231863301,https://twitter.com/taylorswift13/status/1233182854231863301
2020-02-28 00:11:18,taylorswift13,,972,9105,84288,"I want to say a massive thank you to my main team in putting this whole thing together: Jil Hardin, our producer, worked tirelessly and truly made me feel like I could do this. Joe ‘Oz’ Osborne, our excellent AD, and I have worked together for years and he’s the coolest.pic.twitter.com/c7hLxu4Keq",,,,1233182852092694533,https://twitter.com/taylorswift13/status/1233182852092694533
2020-02-27 23:02:01,taylorswift13,,372,3239,32883,Between 4-6 hours in the make up chair every day with these geniuses. Thank you Bill Corso and all who worked so hard on this transformation,,,,1233165419407642624,https://twitter.com/taylorswift13/status/1233165419407642624
2020-02-27 23:02:01,taylorswift13,,1145,7878,63133,"Alongside every great (the) man is a team of hardworking creatives who made this thing happen. Bill Corso & his incredible team and I have worked together before, turning me into a zombie.. but convincing a significant amount of people I was a dude is our crowning achievement.pic.twitter.com/Rn7FmIDz55",,,,1233165416643616768,https://twitter.com/taylorswift13/status/1233165416643616768
2020-02-27 14:50:34,taylorswift13,Dominic_Toliver,127,704,4974,"Dominic your reactions were SO good, when you were all ‘you got this!!’ And jayden’s all ‘’. I cackle every time I see it. Thanks so much for spending the day with me!",,,,1233041739130294273,https://twitter.com/taylorswift13/status/1233041739130294273
2020-02-27 14:48:34,taylorswift13,iamlorengray,420,2381,22204,This post I appreciate you saying this so much. I had the best time hanging out & talking on the tennis court with you! Pennsylvania girls represent Gonna be cheering you on for everything you do!,,,,1233041235557961730,https://twitter.com/taylorswift13/status/1233041235557961730
2020-02-27 14:46:32,taylorswift13,jaydenbartels,114,854,7549,Every time I see you in the video I just GRIN because you were so good and so awesome to be around. Thank you SO much for being a part of it!!!,,,,1233040727527088130,https://twitter.com/taylorswift13/status/1233040727527088130
2020-02-27 14:23:26,taylorswift13,,532,5040,47123,My dad making his acting debut as ‘unimpressed umpire’ is a memory I’ll always cherish. Thank you to the entire cast and crew for helping me become the man I always knew I could be,,,,1233034912883597312,https://twitter.com/taylorswift13/status/1233034912883597312
2020-02-27 14:23:03,taylorswift13,,173,3980,37885,it’s so cool to have you be a part of this!! Thank you @jaydenbartels and @dominic_toliver for your amazing and hilarious reactions- and @iamlorengray your eye roll really was aStOnIsHiNg,,@jaydenbartels @dominic_toliver @iamlorengray,,1233034818033569793,https://twitter.com/taylorswift13/status/1233034818033569793
2020-02-27 14:22:18,taylorswift13,,2296,19691,118427,Just sitting here pondering how happy I am that The Man music video is OUT. I want to say thank you to so many people- Gotta thank @TheRock for voicing The Man and for being so supportive of my music for years (and now my directorial debut!)-pic.twitter.com/6G9G21Lw8J,,@TheRock,,1233034629461860353,https://twitter.com/taylorswift13/status/1233034629461860353
2020-02-27 12:07:41,taylorswift13,,3488,29424,121310,Man down. After a massive mantrum. #TheManMusicVideo is out now! Https://Taylor.lnk.to/TheMan/YouTube pic.twitter.com/mcn1CE7LMI,,,#TheManMusicVideo,1233000748373417984,https://twitter.com/taylorswift13/status/1233000748373417984
2020-02-27 10:38:56,taylorswift13,,1837,12974,67585,"One small step for the man, one giant leap for #TheManMusicVideo...1.5 hours to go! I’m counting down with you on the premiere page: https://taylor.lnk.to/theman/YouTube pic.twitter.com/rYrxqzNYwF",,,#TheManMusicVideo,1232978414350536705,https://twitter.com/taylorswift13/status/1232978414350536705
2020-02-26 13:03:16,taylorswift13,,5372,31759,149707,Oh man...music video tomorrow at 7 A.M. EST! And I’m going to be chatting/answering your questions/mansplaining the video on YouTube starting an hour before at 6 A.M. ESTpic.twitter.com/OJmaYDbsOo,,,,1232652348209664001,https://twitter.com/taylorswift13/status/1232652348209664001
2020-02-25 21:15:58,taylorswift13,,8014,33880,165263,There are 19 hands in the hallway ... but only 2 days until The Man Music Videopic.twitter.com/pePLcEwxtQ,,,,1232413954460258314,https://twitter.com/taylorswift13/status/1232413954460258314
2020-02-18 05:24:04,taylorswift13,,2397,20750,97035,The Man - Live From Paris is out now! https://taylor.lnk.to/theman-lfp pic.twitter.com/8lFwIRI79U,,,,1229637685599522816,https://twitter.com/taylorswift13/status/1229637685599522816
2020-02-17 15:10:57,taylorswift13,,4360,21152,131882,The Man - Live From Paris Song/video tonight at Midnight ETpic.twitter.com/Mr579hZtZe,,,,1229422992482086912,https://twitter.com/taylorswift13/status/1229422992482086912
2020-02-13 23:32:29,taylorswift13,billybragg,325,740,7970,"It was excellent meeting you and this is so nice of you to say. See you at Glasto, new friend!",,,,1228099654249828352,https://twitter.com/taylorswift13/status/1228099654249828352
2020-02-13 22:58:33,taylorswift13,,2412,12711,93251,I enjoy nights in Brixton but especially when they’re like last night @NME! Met @clairo @beabad00bee & @fkatwigs who are amazing. Got to tell @robynkonichiwa she’s the melody queen of my musical heart & got to take another middle finger trophy home to the felines. pic.twitter.com/JN3fjyKQ5v,,@NME @clairo @beabad00bee @fkatwigs @robynkonichiwa,,1228091115602993152,https://twitter.com/taylorswift13/status/1228091115602993152
2020-02-07 17:09:41,taylorswift13,,3418,28256,117822,#TheManLyricVideo is out now! Https://taylorswift.lnk.to/TheManLV pic.twitter.com/3aMvdBve17,,,#TheManLyricVideo,1225828992286154753,https://twitter.com/taylorswift13/status/1225828992286154753
2020-02-06 22:16:59,taylorswift13,,6796,30468,139080,#TheManLyricVideo out tomorrow at Noon ESTpic.twitter.com/a7D6ZTONGn,,,#TheManLyricVideo,1225543939530395650,https://twitter.com/taylorswift13/status/1225543939530395650
2020-02-06 17:05:36,taylorswift13,,586,4265,42730,"It’s an honor to get to work with such an incredible team, especially when it comes to my favorite thing in the world: songwriting. & swipe photos to see one of my other fav things: a fluffy floofy cat.",,,,1225465576891568130,https://twitter.com/taylorswift13/status/1225465576891568130
2020-02-06 17:05:35,taylorswift13,,276,4296,44764,Jody is an advocate for women’s empowerment and one of the most-respected and accomplished industry leaders. Troy Tomlinson has been an amazing part of my team for over half my life and a passionate torchbearer for songwriters.,,,,1225465575482068992,https://twitter.com/taylorswift13/status/1225465575482068992
2020-02-06 17:05:35,taylorswift13,,2995,18394,150096,"I’m proud to extend my partnership with Lucian Grainge and the Universal Music family by signing with Universal Music Publishing Group, and for the opportunity to work with Jody Gerson, the first woman to run a major music publishing company.pic.twitter.com/DJJRd9BQIx",,,,1225465572588171264,https://twitter.com/taylorswift13/status/1225465572588171264
2020-01-31 13:06:31,taylorswift13,,6554,26801,135840,#MissAmericana is on @NetflixFilm! I’m excited for you to see it. I want to thank Lana Wilson for her curiosity & for wanting to make this film. It’s wild to be sharing so much of my life because it’s scary to be vulnerable! (understatement of the century) https://taylorswift.lnk.to/MissAmericana pic.twitter.com/U40wFv82JL,,@NetflixFilm,#MissAmericana,1223231083044593672,https://twitter.com/taylorswift13/status/1223231083044593672
2020-01-30 02:53:46,taylorswift13,,3006,10676,72567,For a limited time #MissAmericana will be playing in select theaters - tickets available at https://taylorswift.lnk.to/theaters And stream it globally on @NetflixFilm January 31!pic.twitter.com/AzWG6WYkST,,@NetflixFilm,#MissAmericana,1222714493110837249,https://twitter.com/taylorswift13/status/1222714493110837249
2020-01-27 19:23:42,taylorswift13,,2586,15543,115332,Sundance was as snowy and fun as this photo shoot foreshadowed Thank you so much @Variety @ChrisWillman @shirleyhalperin for this cover/interview and Mary Ellen Matthews for taking these pics. Can’t wait for Jan 31 when #MissAmericana comes out on @NetflixFilm!pic.twitter.com/Pq4U6l5nKs,,@Variety @ChrisWillman @shirleyhalperin @NetflixFilm,#MissAmericana,1221876454213943296,https://twitter.com/taylorswift13/status/1221876454213943296
2020-01-26 21:29:18,taylorswift13,,4203,80628,640685,"My heart is in pieces hearing the news of this unimaginable tragedy. I can’t fathom what the families are going through. Kobe meant so much to me and to us all. Sending my prayers, love, and endless condolences to Vanessa and the family and anyone who lost someone on that flight.",,,,1221545674988310533,https://twitter.com/taylorswift13/status/1221545674988310533
2020-01-22 15:38:14,taylorswift13,,9882,68426,233414,Miss Americana - Official Trailer · It’s been a long time coming Out in select theaters and on @NetflixFilm January 31 https://taylorswift.lnk.to/MissAmericana pic.twitter.com/lGp1mDvBJI,,@NetflixFilm,,1220007771669778433,https://twitter.com/taylorswift13/status/1220007771669778433
2020-01-15 22:23:28,taylorswift13,,6745,46807,184312,Miss Americana January 31 on @NetflixFilm https://taylorswift.lnk.to/MissAmericana pic.twitter.com/hrnxN5IxuY,,@NetflixFilm,,1217573039719768065,https://twitter.com/taylorswift13/status/1217573039719768065
2019-12-24 17:04:30,taylorswift13,,2295,10753,75822,Absolutely loved reliving the making of Lover - Diary of a Song with @joecoscarelli @nytimes https://nyti.ms/36X6aYG pic.twitter.com/kovFAhhOZH,,@joecoscarelli @nytimes,,1209520234241105920,https://twitter.com/taylorswift13/status/1209520234241105920
2019-12-23 14:07:20,taylorswift13,,2335,10095,73895,The Making of #ChristmasTreeFarm • 24 hours and a lot of xmas spirit https://taylorswift.lnk.to/MakingOfXmasTreeFarm …,,,#ChristmasTreeFarm,1209113259737047040,https://twitter.com/taylorswift13/status/1209113259737047040
2019-12-18 15:46:12,taylorswift13,,2385,10478,99094,Walked into the studio to a surprise birthday party from these two @jackantonoff & Laura Sisk - it’s equally wild and cozy to think it was the three of us in a room making a song called Lover here last year. pic.twitter.com/C9Q05p75S6,,@jackantonoff,,1207326203713118209,https://twitter.com/taylorswift13/status/1207326203713118209
2019-12-17 04:14:01,taylorswift13,,4529,32502,274538,"Claws out, kitties. pic.twitter.com/jnC1rjs2h8",,,,1206789620551344128,https://twitter.com/taylorswift13/status/1206789620551344128
2019-12-16 18:11:39,taylorswift13,,2514,14952,95147,How To Be A Cat • Go see #CatsMovie in theaters December 20 (if you’re feline up for it )pic.twitter.com/1T08VbFzKf,,,#CatsMovie,1206638031584866307,https://twitter.com/taylorswift13/status/1206638031584866307
2019-12-15 16:59:17,taylorswift13,,2770,14494,129863,I’m ecstatic to tell you that I’ll be headlining Glastonbury on its 50th anniversary - See you there! pic.twitter.com/2gJ40mEiDH,,,,1206257431472410626,https://twitter.com/taylorswift13/status/1206257431472410626
2019-12-14 17:09:54,taylorswift13,,2057,15098,119087,"Honestly spending my 30th with the fans who have made my life what it is at jingle ball, then throwing the most aggressive holiday party known to womankind... I just.. seriously feel so lucky and will spend forever trying to find ways to say thank you. *cries in Christmas tree*pic.twitter.com/40RSnRGcPm",,,,1205897714657042434,https://twitter.com/taylorswift13/status/1205897714657042434
2019-12-14 16:48:10,taylorswift13,,2430,21773,164381,Happy birthday but make it santa pic.twitter.com/kozpqXMEyi,,,,1205892248065527809,https://twitter.com/taylorswift13/status/1205892248065527809
2019-12-14 16:10:01,taylorswift13,,5717,35331,309731,Fur real guys this was my cake pic.twitter.com/txakhqkaMv,,,,1205882643746820096,https://twitter.com/taylorswift13/status/1205882643746820096
2019-12-13 05:08:28,taylorswift13,,18360,62248,406186,WHO’S GONNA TELL HER SHE’S THIRTAY NOW pic.twitter.com/PChgBjOxwB,,,,1205353772836409350,https://twitter.com/taylorswift13/status/1205353772836409350
2019-12-11 22:56:24,taylorswift13,,3957,25871,193473,"When you’re pretttttty sure that if you were a man, you’d be the man : Sami Drasinpic.twitter.com/rjJesldpEQ",,,,1204897750476840960,https://twitter.com/taylorswift13/status/1204897750476840960
2019-12-11 21:58:25,taylorswift13,,1651,12842,101363,If it don’t fits I still sits - small wooden box edition : Sami Drasinpic.twitter.com/3w9TTzqmSS,,,,1204883158027644929,https://twitter.com/taylorswift13/status/1204883158027644929
2019-12-11 21:33:40,taylorswift13,,1687,12126,80199,HEY THANKS @BILLBOARD it was a whole entire party chatting with @jasonlipshutz and Sami Drasin killed it with these photos!! Thank you so much for this honor. pic.twitter.com/jdZcDhDqsF,,@BILLBOARD @jasonlipshutz,,1204876929779810306,https://twitter.com/taylorswift13/status/1204876929779810306
2019-12-10 17:44:51,taylorswift13,,1973,12026,93902,@people Miller Mobley http://peoplem.ag/eG5Ye1f pic.twitter.com/hP8EEP9Jbf,,@people,,1204456959203778560,https://twitter.com/taylorswift13/status/1204456959203778560
2019-12-10 14:36:42,taylorswift13,,2045,12352,100833,"Throwback to my first day on the set of @catsmovie. Basically, Bombalurina is one of those really mischievous cats you see in internet videos who has figured out how to open human doors pic.twitter.com/pBo11uCN40",,@catsmovie,,1204409610360250369,https://twitter.com/taylorswift13/status/1204409610360250369
2019-12-09 14:45:29,taylorswift13,,608,4632,41719,"I ended up spending many days on set watching the other performers do their scenes. Watching the character Victoria, played by Frankie Hayward inspired me so much and Beautiful Ghosts was the result. Congrats to my co-writer and buddy 4 life @OfficialALW. This is just purrfect",,@OfficialALW,,1204049430476984320,https://twitter.com/taylorswift13/status/1204049430476984320
2019-12-09 14:45:28,taylorswift13,,2565,13316,95933,"I woke up today to the news that Beautiful Ghosts is nominated for a Golden Globe - it’s so cool that one of the most fun, fulfilling creative experiences I’ve ever had is being honored in this way by the HFPA.pic.twitter.com/f8Ypo3b9VW",,,,1204049427830333443,https://twitter.com/taylorswift13/status/1204049427830333443
2019-12-06 20:01:53,taylorswift13,,2704,13828,120376,Here we are on said Xmas tree farm. And I just want to say that my parents are the real 90’s fashion icons. I have spoken.pic.twitter.com/jtXGXb7raq,,,,1203041891761176576,https://twitter.com/taylorswift13/status/1203041891761176576
2019-12-06 18:27:07,taylorswift13,Spotify,1269,8715,75004,Time to get Spoti-festive! https://twitter.com/Spotify/status/1202818084832198656 …,,,,1203018045800812546,https://twitter.com/taylorswift13/status/1203018045800812546
2019-12-06 18:21:37,taylorswift13,AppleMusic,1222,6395,43713,"Yes. Indeed. Every time you add this song, somewhere a cat wearing a Santa hat smiles. https://twitter.com/AppleMusic/status/1202815338213236736 …",,,,1203016661999243266,https://twitter.com/taylorswift13/status/1203016661999243266
2019-12-06 18:18:29,taylorswift13,pandoramusic,1414,7920,61740,All I want 4 Christmas is to be that voice you hear faintly in the distance in the mall engulfed in jingly jingle bells https://twitter.com/pandoramusic/status/1202816472780812289 …,,,,1203015872832557062,https://twitter.com/taylorswift13/status/1203015872832557062
2019-12-06 18:13:47,taylorswift13,amazonmusic,1256,7442,57927,"It’s rumored that if you say “Alexa, play the new Taylor Swift on @amazonmusic” out loud, it will make Santa like you more. https://twitter.com/amazonmusic/status/1202820536914653184 …",,@amazonmusic,,1203014687723528195,https://twitter.com/taylorswift13/status/1203014687723528195
2019-12-06 05:08:48,taylorswift13,,4094,24337,112576,"I actually did grow up on a Christmas tree farm. In a gingerbread house, deep within the yummy gummy gumdrop forest. Where, funnily enough, this song is their national anthem. #ChristmasTreeFarm song and video out now https://taylor.lnk.to/XMASTreeFarm pic.twitter.com/rTdGd1wIhK",,,#ChristmasTreeFarm,1202817140920930304,https://twitter.com/taylorswift13/status/1202817140920930304
2019-12-05 13:18:23,taylorswift13,,6789,32836,173596,"When in doubt, ask the itty bitty pretty kitty committee. When they shun you with silence, ambivalence, and judgmental brush offs... just put the song out anyway. NEW XMAS SONG AND VIDEO (made from home videos ) OUT TONIGHT #ChristmasTreeFarm pic.twitter.com/GdlnCAKDLF",,,#ChristmasTreeFarm,1202577960907235333,https://twitter.com/taylorswift13/status/1202577960907235333
2019-12-04 17:58:27,taylorswift13,,5709,29165,240584,Sock Appreciation Post pic.twitter.com/xCAxNKKHei,,,,1202286055044636674,https://twitter.com/taylorswift13/status/1202286055044636674
2019-12-04 15:19:17,taylorswift13,,2831,12760,91767,"Thank you @people, @chiumelo, @danwakeford, and Miller Mobley http://peoplem.ag/eG5Ye1f pic.twitter.com/jObmAHcuuS",,@people @chiumelo @danwakeford,,1202245998241886209,https://twitter.com/taylorswift13/status/1202245998241886209
2019-12-01 17:24:39,taylorswift13,,6696,46107,348260,This is the one face I made that daypic.twitter.com/fHtArFIxXZ,,,,1201190384543485952,https://twitter.com/taylorswift13/status/1201190384543485952
2019-12-01 17:18:29,taylorswift13,,4403,30803,245706,Bored girl at the holiday party.pic.twitter.com/RUgz1CmaiJ,,,,1201188834844635136,https://twitter.com/taylorswift13/status/1201188834844635136
2019-12-01 17:05:25,taylorswift13,,3909,17294,108341,"HEY @britishvogue! It’s always a dreamscape of creativity & hilarity working with @Edward_Enninful but putting him together with @patmcgrathreal = the funniest wildest shoot I’ve been on Love this team, so grateful for everyone involved Craig McDean, @GuidoPalau, @JillDemlingpic.twitter.com/AOUTCid4fG",,@britishvogue @Edward_Enninful @patmcgrathreal @GuidoPalau @JillDemlingpic,,1201185542882373632,https://twitter.com/taylorswift13/status/1201185542882373632
2019-11-26 05:22:34,taylorswift13,,3979,17202,145649,"So excited to release the new version of Lover, the First Dance Remix - based on the arrangement of the AMAs performance! Https://Taylor.lnk.to/firstdance pic.twitter.com/9avGusDmy0",,,,1199196728123113472,https://twitter.com/taylorswift13/status/1199196728123113472
2019-11-25 07:52:34,taylorswift13,,3695,33082,237225,I was up there because of you and I know that every minute of every day photo by Kevin Winterpic.twitter.com/k9RW2qWdMo,,,,1198872090494955520,https://twitter.com/taylorswift13/status/1198872090494955520
2019-11-25 07:27:46,taylorswift13,,10316,67698,418904,Hi guys have I told you lately that I LOVE YOUpic.twitter.com/Up8XXD1XvJ,,,,1198865849227964416,https://twitter.com/taylorswift13/status/1198865849227964416
2019-11-23 03:28:19,taylorswift13,paginaskinner,549,2208,14306,This just made me SO emotional. @reidoburrito95 I can’t tell you how honored I am that my song has been even a small part in your journey. You did the brave thing and stood up for your truth,,@reidoburrito95,,1198080812509515777,https://twitter.com/taylorswift13/status/1198080812509515777
2019-11-22 23:10:09,taylorswift13,,2308,13541,90692,The lyric video for the Lover remix is here and she’s wintery cute check her out @ShawnMendes Https://Taylor.lnk.to/lyricvid pic.twitter.com/k7dzL7CY3v,,@ShawnMendes,,1198015842623139840,https://twitter.com/taylorswift13/status/1198015842623139840
2019-11-14 23:35:53,taylorswift13,,43762,271091,895332,Don’t know what else to dopic.twitter.com/1uBrXwviTS,,,,1195123215657508867,https://twitter.com/taylorswift13/status/1195123215657508867
2019-11-14 13:17:43,taylorswift13,,3862,21987,118689,“Beautiful Ghosts” out tomorrow at 12:01 a.m. EST @catsmoviepic.twitter.com/nZ5ncd3yki,,@catsmoviepic,,1194967650599866368,https://twitter.com/taylorswift13/status/1194967650599866368
2019-11-13 12:13:40,taylorswift13,,5372,28271,161429,Well guys it finally happened: WE DID A COLLABORASHAWN. Sending out a whole entire THANKS BUDDY to @ShawnMendes rn - I’m so stoked that our remix of Lover is out NOW! https://taylor.lnk.to/Lover-SM pic.twitter.com/0dFyd1Lk5O,,@ShawnMendes,,1194589142841282560,https://twitter.com/taylorswift13/status/1194589142841282560
2019-11-12 16:07:10,taylorswift13,,5808,20917,189309,According to my jet lag it is one hundred o clock celsius.pic.twitter.com/F4rNMwFkNl,,,,1194285514544877568,https://twitter.com/taylorswift13/status/1194285514544877568
2019-11-11 14:01:08,taylorswift13,,4629,25363,187712,Dressing room is litpic.twitter.com/dYCmiCWNLe,,,,1193891411860639745,https://twitter.com/taylorswift13/status/1193891411860639745
2019-11-10 17:47:35,taylorswift13,,5984,27525,231154,"If it don’t fits, I still sits.pic.twitter.com/7HwaEGWrT5",,,,1193586009457528833,https://twitter.com/taylorswift13/status/1193586009457528833
2019-11-09 03:35:59,taylorswift13,,3963,20253,185890,pretty city pic.twitter.com/mBIBfrbFMm,,,,1193009311645085697,https://twitter.com/taylorswift13/status/1193009311645085697
2019-11-07 13:04:03,taylorswift13,,3483,14188,125824,Earring said SMILE but I stay smirking. pic.twitter.com/g0R19uKl1t,,,,1192427495330648065,https://twitter.com/taylorswift13/status/1192427495330648065
2019-11-07 03:12:36,taylorswift13,,2485,16192,135063,Ya could I get these to go? @ntv_sukkiripic.twitter.com/tNCS9pJTCp,,@ntv_sukkiripic,,1192278652823703552,https://twitter.com/taylorswift13/status/1192278652823703552
2019-11-07 02:01:05,taylorswift13,swiftbunnies,1375,7130,79606,CONGRATULATIONS!!!! https://twitter.com/swiftbunnies/status/1192130210621272064 …,,,,1192260651370131458,https://twitter.com/taylorswift13/status/1192260651370131458
2019-11-07 00:21:45,taylorswift13,,1795,11871,99864,Tokyo is for Lovers : Kayoko Yamamotopic.twitter.com/VVDqh1uAI5,,,,1192235653389533192,https://twitter.com/taylorswift13/status/1192235653389533192
2019-11-06 22:04:44,taylorswift13,,4100,16166,144004,S/O to all the moms whose adult daughters ask them to take a pic in a hotel hallway bc they’re feeling their outfit - you’re the real mvps pic.twitter.com/ksdwvN58tL,,,,1192201172142215168,https://twitter.com/taylorswift13/status/1192201172142215168
2019-11-06 06:12:16,taylorswift13,,3372,15312,119617,Have arrived in the land of cat cafes and eternal cuteness TOKYO HI I’m off to stare into pastel aquariums and hug all the people CAN’T WAIT TO SEE YOU GUYS LATER!pic.twitter.com/M2uvgIHe4i,,,,1191961478045294592,https://twitter.com/taylorswift13/status/1191961478045294592
2019-11-06 00:38:24,taylorswift13,,1074,5563,52539,You heard it here first Watch us on @NBCTheVoice at 8/7c tonight! @kellyclarksonpic.twitter.com/s1P8ywYsXB,,@NBCTheVoice @kellyclarksonpic,,1191877457592438784,https://twitter.com/taylorswift13/status/1191877457592438784
2019-11-04 22:36:00,taylorswift13,,1232,6634,62285,Playing with filters and yelling with the Legend himself. Tune in to @NBCTheVoice tonight at 8/7c! @johnlegendpic.twitter.com/OG5AZ8XCjr,,@NBCTheVoice @johnlegendpic,,1191484267311841286,https://twitter.com/taylorswift13/status/1191484267311841286
2019-11-01 00:49:24,taylorswift13,jessejmiller,674,3770,49339,https://twitter.com/jessejmiller/status/1189946523490144257 …,,,,1190068285653602304,https://twitter.com/taylorswift13/status/1190068285653602304
2019-11-01 00:45:53,taylorswift13,cruelsummer22,732,7267,83695,https://twitter.com/cruelsummer22/status/1189935175158906880 …,,,,1190067401200734209,https://twitter.com/taylorswift13/status/1190067401200734209
2019-11-01 00:44:21,taylorswift13,AnaTswizzle,457,2145,30187,https://twitter.com/AnaTswizzle/status/1189935233422053377 …,,,,1190067015362457603,https://twitter.com/taylorswift13/status/1190067015362457603
2019-11-01 00:43:31,taylorswift13,young_swiftie,724,2865,37222,https://twitter.com/young_swiftie/status/1189791669320708096 …,,,,1190066805332688896,https://twitter.com/taylorswift13/status/1190066805332688896
2019-10-30 18:36:13,taylorswift13,,1289,7048,48693,"We talked emo bands, favorite lyricists (hey @petewentz & @LanaDelRey), zingers, and soooo much more. Full interview with @zanelowe is live on @Beats1 @AppleMusic! https://apple.co/taylorb1 pic.twitter.com/thzhTnRZcS",,@petewentz @LanaDelRey @zanelowe @Beats1 @AppleMusic,,1189611984997748739,https://twitter.com/taylorswift13/status/1189611984997748739
2019-10-29 22:35:10,taylorswift13,,1130,6531,62632,Catch us on @NBCTheVoice tonight at 8/7c! @gwenstefani pic.twitter.com/Njhql62zDf,,@NBCTheVoice @gwenstefani,,1189309730025549824,https://twitter.com/taylorswift13/status/1189309730025549824
2019-10-29 18:47:47,taylorswift13,,3359,23005,133886,"Hug your cat today. Or don’t, if your cat hates hugs. But anyway. Happy #NationalCatDay from me, Olivia, Meredith, and Benjamin. pic.twitter.com/hCaiDJwF6Y",,,#NationalCatDay,1189252505026387968,https://twitter.com/taylorswift13/status/1189252505026387968
2019-10-28 21:39:52,taylorswift13,,1907,9768,87653,I was promised Lively But Shelton is cool too. SO excited to be on @NBCTheVoice with @blakeshelton tonight at 8/7c!pic.twitter.com/haSdVflANG,,@NBCTheVoice @blakeshelton,,1188933423957794817,https://twitter.com/taylorswift13/status/1188933423957794817
2019-10-25 19:30:01,taylorswift13,,1239,6079,46201,"Talked with @zanelowe about @catsmovie + my original song for the film ""Beautiful Ghosts"" Watch the clip now - but we talked about a lot more than that so listen to our full conversation coming next Wednesday on @AppleMusic @Beats1! https://Apple.co/taylorb1 pic.twitter.com/iTbxGVXVPR",,@zanelowe @catsmovie @AppleMusic @Beats1,,1187813584891469824,https://twitter.com/taylorswift13/status/1187813584891469824
